file_start,time,channel,SNR,og_cluster,cluster,status
2020-07-07T14:17:38.931000Z,9.0,1000,3.660127123896349,,,Mismatched
2020-07-07T14:17:38.931000Z,12.0,500,4.765997709379195,,,Mismatched
2020-07-07T14:17:38.931000Z,12.0,1000,5.057193047796716,,,Mismatched
2020-07-07T14:17:38.931000Z,15.0,500,4.358500722076402,,,Mismatched
2020-07-07T14:17:38.931000Z,18.0,0,3.951428341995064,,,Mismatched
2020-07-07T14:17:38.931000Z,18.0,500,3.732535856487912,,,Mismatched
2020-07-07T14:17:38.931000Z,18.0,1000,3.546226549528461,,,Mismatched
2020-07-07T14:17:38.931000Z,21.0,0,4.1676894750607065,,,Mismatched
2020-07-07T14:17:38.931000Z,21.0,500,4.46100571822512,,,Mismatched
2020-07-07T14:17:38.931000Z,21.0,1000,3.76055014329435,,,Mismatched
2020-07-07T14:17:38.931000Z,24.0,500,4.183308003613805,,,Mismatched
2020-07-07T14:17:38.931000Z,27.0,500,4.326433748435346,,,Mismatched
2020-07-07T14:18:08.931000Z,0.0,500,4.36957102605764,,,Mismatched
2020-07-07T14:18:08.931000Z,3.0,500,3.654049165835756,,,Mismatched
2020-07-07T14:18:08.931000Z,6.0,0,5.268889495611598,,,Mismatched
2020-07-07T14:18:08.931000Z,6.0,500,4.111362498795098,,,Mismatched
2020-07-07T14:18:08.931000Z,6.0,1000,3.969356326308555,,,Mismatched
2020-07-07T14:18:08.931000Z,9.0,500,4.216142108255934,,,Mismatched
2020-07-07T14:18:08.931000Z,12.0,500,4.337792890231076,,,Mismatched
2020-07-07T14:18:08.931000Z,15.0,500,5.1312627829098405,,,Mismatched
2020-07-07T14:18:08.931000Z,18.0,500,4.547011311772843,3.0,3.0,Mismatched
2020-07-07T14:18:08.931000Z,18.0,1000,3.455996815687401,,,Mismatched
2020-07-07T14:18:08.931000Z,21.0,500,3.652957495575514,,,Mismatched
2020-07-07T14:18:08.931000Z,24.0,500,3.582322604734829,,,Mismatched
2020-07-07T14:18:08.931000Z,27.0,500,4.385194970620484,,,Mismatched
2020-07-07T14:19:08.931000Z,0.0,500,4.483234069150011,,,Mismatched
2020-07-07T14:19:08.931000Z,3.0,500,4.307261286380773,,,Mismatched
2020-07-07T14:19:08.931000Z,6.0,0,4.161416059990893,,,Mismatched
2020-07-07T14:19:08.931000Z,6.0,500,4.02227105859053,,,Mismatched
2020-07-07T14:19:08.931000Z,9.0,500,4.460003815965524,,,Mismatched
2020-07-07T14:19:08.931000Z,9.0,1000,4.249988709988883,,,Mismatched
2020-07-07T14:19:08.931000Z,12.0,500,4.970427650756016,,,Mismatched
2020-07-07T14:19:08.931000Z,15.0,0,4.218944073273119,,,Mismatched
2020-07-07T14:19:08.931000Z,15.0,500,3.7738511285875527,,,Mismatched
2020-07-07T14:19:08.931000Z,18.0,500,4.331182809619563,,,Mismatched
2020-07-07T14:19:08.931000Z,21.0,500,4.280655571592698,,,Mismatched
2020-07-07T14:19:08.931000Z,24.0,500,4.509590157380563,3.0,3.0,Mismatched
2020-07-07T14:19:08.931000Z,27.0,0,4.707383666209164,,,Mismatched
2020-07-07T14:19:08.931000Z,27.0,500,3.63931523425017,,,Mismatched
2020-07-07T14:29:08.931000Z,9.0,500,3.804578318346597,,,Mismatched
2020-07-07T14:29:08.931000Z,12.0,0,3.894697760637485,,,Mismatched
2020-07-07T14:29:08.931000Z,24.0,0,4.878857810240381,,,Mismatched
2020-07-07T14:29:38.931000Z,3.0,500,3.626734451519204,,,Mismatched
2020-07-07T14:29:38.931000Z,6.0,0,4.006496835163407,,,Mismatched
2020-07-07T14:29:38.931000Z,15.0,500,3.632827514899508,,,Mismatched
2020-07-07T14:29:38.931000Z,24.0,500,3.922826445909193,,,Mismatched
2020-07-07T14:29:38.931000Z,24.0,1000,4.103919154151074,,,Mismatched
