file_start,time,channel,SNR
2020-07-07T14:01:08.931000Z,12.0,0,4.221874782653857
2020-07-07T14:01:08.931000Z,27.0,0,4.572469814693133
2020-07-07T14:01:38.931000Z,0.0,0,4.708541535155189
2020-07-07T14:02:08.931000Z,6.0,0,4.726024446933168
2020-07-07T14:02:38.931000Z,27.0,500,4.141790494580753
2020-07-07T14:03:08.931000Z,3.0,0,4.589510913900272
2020-07-07T14:04:08.931000Z,3.0,0,4.191726892315684
2020-07-07T14:04:38.931000Z,24.0,0,4.011283755321429
2020-07-07T14:05:08.931000Z,9.0,500,4.060462763619265
2020-07-07T14:06:38.931000Z,18.0,500,4.107820894331856
2020-07-07T14:07:08.931000Z,3.0,500,4.211070243497075
2020-07-07T14:07:08.931000Z,6.0,0,5.322889883136
2020-07-07T14:07:08.931000Z,27.0,500,4.0074407706036554
2020-07-07T14:07:38.931000Z,0.0,500,4.008540166057607
2020-07-07T14:07:38.931000Z,9.0,0,4.195167658697719
2020-07-07T14:08:08.931000Z,6.0,500,4.169091167340032
2020-07-07T14:08:08.931000Z,12.0,500,4.476922025651153
2020-07-07T14:08:08.931000Z,15.0,500,4.274022894377312
2020-07-07T14:08:08.931000Z,27.0,500,4.526545195384785
2020-07-07T14:08:38.931000Z,0.0,500,4.003254760329621
2020-07-07T14:08:38.931000Z,3.0,500,4.274541203753335
2020-07-07T14:09:38.931000Z,15.0,0,4.032902891396426
2020-07-07T14:09:38.931000Z,21.0,0,4.901045185534936
2020-07-07T14:10:08.931000Z,15.0,0,5.330779327956028
2020-07-07T14:11:38.931000Z,0.0,500,4.09952387593419
2020-07-07T14:12:08.931000Z,3.0,500,4.651020156495098
2020-07-07T14:12:08.931000Z,12.0,1000,4.86888215575865
2020-07-07T14:12:08.931000Z,27.0,1000,4.859135087924565
2020-07-07T14:12:38.931000Z,0.0,1000,4.596870726909048
2020-07-07T14:12:38.931000Z,9.0,0,4.494131134258167
2020-07-07T14:12:38.931000Z,15.0,500,4.303624596081509
2020-07-07T14:13:08.931000Z,21.0,0,4.54116643807137
2020-07-07T14:13:38.931000Z,15.0,0,4.83955368140899
2020-07-07T14:13:38.931000Z,18.0,1000,4.248468931415547
2020-07-07T14:14:38.931000Z,18.0,500,4.526581244392059
2020-07-07T14:15:08.931000Z,24.0,500,4.989197412535744
2020-07-07T14:15:38.931000Z,3.0,500,4.42300639924118
2020-07-07T14:15:38.931000Z,12.0,0,5.35162367563344
2020-07-07T14:16:08.931000Z,0.0,500,4.352203767336517
2020-07-07T14:16:08.931000Z,9.0,0,5.078120031104616
2020-07-07T14:17:38.931000Z,12.0,1000,4.066511733126607
2020-07-07T14:18:08.931000Z,6.0,0,5.268889495611598
2020-07-07T14:18:08.931000Z,15.0,500,4.545495055457271
2020-07-07T14:18:38.931000Z,6.0,500,4.642249876388024
2020-07-07T14:19:08.931000Z,9.0,1000,4.249988709988883
2020-07-07T14:19:38.931000Z,27.0,0,4.194114553139371
2020-07-07T14:20:08.931000Z,0.0,0,4.271508647086113
2020-07-07T14:20:08.931000Z,27.0,500,4.06117192024743
2020-07-07T14:20:38.931000Z,0.0,500,4.183057978597154
2020-07-07T14:20:38.931000Z,12.0,500,4.226138469166061
2020-07-07T14:21:08.931000Z,9.0,500,4.182351188121066
2020-07-07T14:22:08.931000Z,21.0,500,4.63512556004319
2020-07-07T14:22:38.931000Z,12.0,1000,4.310028220849785
2020-07-07T14:23:38.931000Z,0.0,0,4.018988765830548
2020-07-07T14:23:38.931000Z,12.0,0,4.007310766232854
2020-07-07T14:24:08.931000Z,21.0,1000,4.633752662235913
2020-07-07T14:25:08.931000Z,27.0,1000,4.33410386683553
2020-07-07T14:26:08.931000Z,18.0,0,4.857432524369094
2020-07-07T14:26:38.931000Z,12.0,500,4.025842676489922
2020-07-07T14:27:08.931000Z,12.0,1000,4.719291627734107
2020-07-07T14:27:38.931000Z,0.0,500,4.1496299232982885
2020-07-07T14:28:08.931000Z,18.0,1000,4.508754018528106
2020-07-07T14:28:38.931000Z,3.0,0,5.407387904814408
2020-07-07T14:30:38.931000Z,3.0,1000,4.169340833349781
2020-07-07T14:31:38.931000Z,24.0,500,4.454538935386995
2020-07-07T14:35:38.931000Z,3.0,500,4.63063952462964
