file_start,time,channel,SNR
2020-07-06T07:19:15.067000Z,9.0,500,3.589883462547059
2020-07-06T07:19:15.067000Z,18.0,500,3.577558512222036
2020-07-06T07:22:15.067000Z,21.0,1000,3.5161498013289796
2020-07-06T07:44:02.860000Z,3.0,1000,4.368868887604818
2020-07-06T07:56:32.860000Z,12.0,1000,3.733492332223785
2020-07-06T07:58:02.860000Z,3.0,1000,3.765511878436438
2020-07-06T08:08:32.860000Z,27.0,1000,3.714528799147873
2020-07-06T08:16:32.860000Z,27.0,1000,3.4660348773629295
2020-07-06T08:18:02.860000Z,3.0,0,4.405304980443123
2020-07-06T08:19:02.860000Z,9.0,500,4.454105895192402
2020-07-06T08:19:02.860000Z,18.0,500,3.937372117344416
2020-07-06T08:19:02.860000Z,27.0,500,3.4942814398249356
2020-07-06T08:19:32.860000Z,0.0,500,3.5104861576973545
2020-07-06T08:20:02.860000Z,3.0,500,3.9075106350533924
2020-07-06T08:20:02.860000Z,6.0,500,3.5987709966403827
2020-07-06T08:20:02.860000Z,21.0,500,3.5554062697076194
2020-07-06T08:20:32.860000Z,9.0,0,3.529945543560964
2020-07-06T08:20:32.860000Z,9.0,500,4.0199087772325885
2020-07-06T08:20:32.860000Z,15.0,500,4.063933749987394
2020-07-06T08:21:02.860000Z,6.0,500,4.047010677963093
2020-07-06T08:21:02.860000Z,9.0,500,3.5588785678934967
2020-07-06T08:21:02.860000Z,27.0,500,3.4375858795202605
2020-07-06T08:23:02.860000Z,18.0,500,3.642647920791248
2020-07-06T08:27:32.860000Z,15.0,500,3.490730651486112
2020-07-06T08:27:32.860000Z,27.0,0,3.916699841442723
2020-07-06T08:31:02.860000Z,3.0,500,3.79310018654669
2020-07-06T08:36:32.860000Z,21.0,0,3.5680586413029394
2020-07-06T08:37:02.860000Z,12.0,0,3.6758312734624905
2020-07-06T08:37:32.860000Z,3.0,0,3.491637942732469
2020-07-06T08:38:32.860000Z,27.0,500,3.6165943394854057
2020-07-06T08:39:02.860000Z,0.0,500,3.6019878610793237
2020-07-06T08:41:32.860000Z,12.0,1000,3.4866985183678083
2020-07-06T08:45:32.860000Z,9.0,500,4.417618966164039
2020-07-06T08:50:02.860000Z,15.0,1000,3.545520953591998
2020-07-06T08:53:32.860000Z,3.0,500,4.062498581937836
2020-07-06T08:56:02.860000Z,9.0,1000,4.010109051058833
2020-07-06T09:00:32.860000Z,6.0,0,3.6211699737071936
2020-07-06T09:15:32.860000Z,3.0,0,3.551953906840283
