file_start,time,channel,SNR
2020-07-07T07:00:08.931000Z,0.0,0,3.666037387999059
2020-07-07T07:00:08.931000Z,3.0,500,3.557571999437683
2020-07-07T07:00:08.931000Z,3.0,1000,3.983960700455613
2020-07-07T07:00:08.931000Z,6.0,500,3.532173985221768
2020-07-07T07:00:08.931000Z,6.0,1000,4.507613035033979
2020-07-07T07:00:08.931000Z,9.0,0,4.269456675056322
2020-07-07T07:00:08.931000Z,12.0,500,4.3404286574239554
2020-07-07T07:00:08.931000Z,15.0,0,3.6067325749508106
2020-07-07T07:00:08.931000Z,18.0,500,3.5922781055154456
2020-07-07T07:00:08.931000Z,24.0,500,4.385541330663752
2020-07-07T07:00:08.931000Z,27.0,500,3.594245692935498
2020-07-07T07:00:38.931000Z,0.0,500,3.6578549250126
2020-07-07T07:00:38.931000Z,6.0,1000,4.5909981594426785
2020-07-07T07:00:38.931000Z,9.0,500,3.520532741879078
2020-07-07T07:00:38.931000Z,15.0,500,3.694014819282464
2020-07-07T07:00:38.931000Z,24.0,1000,4.195725447712783
2020-07-07T07:00:38.931000Z,27.0,0,4.337330799946492
2020-07-07T07:01:08.931000Z,0.0,0,4.1327258613038
2020-07-07T07:01:08.931000Z,3.0,0,3.966978869251494
2020-07-07T07:01:08.931000Z,3.0,1000,4.692759261917185
2020-07-07T07:01:08.931000Z,6.0,0,3.513850334847743
2020-07-07T07:01:08.931000Z,6.0,500,3.647570333394297
2020-07-07T07:01:08.931000Z,9.0,0,4.122140347727006
2020-07-07T07:01:08.931000Z,9.0,1000,3.71683514010673
2020-07-07T07:01:08.931000Z,12.0,500,3.7429628649776854
2020-07-07T07:01:08.931000Z,12.0,1000,3.447899969317099
2020-07-07T07:01:08.931000Z,15.0,0,3.92987650644784
2020-07-07T07:01:08.931000Z,15.0,1000,4.9027781338912195
2020-07-07T07:01:08.931000Z,18.0,500,3.8419980487982914
2020-07-07T07:01:08.931000Z,24.0,0,4.760298792035215
2020-07-07T07:01:08.931000Z,24.0,500,5.513634170101301
2020-07-07T07:01:08.931000Z,27.0,0,3.600301724387203
2020-07-07T07:01:08.931000Z,27.0,500,4.481323780382385
2020-07-07T07:01:08.931000Z,27.0,1000,3.478493599009594
2020-07-07T07:01:38.931000Z,0.0,0,3.7020927742544925
2020-07-07T07:01:38.931000Z,0.0,500,4.393963033198051
2020-07-07T07:01:38.931000Z,6.0,0,4.396437256441385
2020-07-07T07:01:38.931000Z,6.0,500,3.898378092996974
2020-07-07T07:01:38.931000Z,9.0,500,4.824336696015375
2020-07-07T07:01:38.931000Z,12.0,500,4.041570590248423
2020-07-07T07:01:38.931000Z,12.0,1000,4.564961060636704
2020-07-07T07:01:38.931000Z,15.0,500,4.433232480491506
2020-07-07T07:01:38.931000Z,15.0,1000,4.372665108811648
2020-07-07T07:01:38.931000Z,18.0,1000,3.9840532102930863
2020-07-07T07:01:38.931000Z,21.0,0,4.33884058531388
2020-07-07T07:01:38.931000Z,21.0,500,3.472255422984512
2020-07-07T07:01:38.931000Z,24.0,1000,3.9485555689107903
2020-07-07T07:02:08.931000Z,3.0,500,4.878501474484547
2020-07-07T07:02:08.931000Z,6.0,500,4.263474815845404
2020-07-07T07:02:08.931000Z,12.0,1000,4.151926900181282
2020-07-07T07:02:08.931000Z,15.0,500,3.962794644461253
2020-07-07T07:02:08.931000Z,18.0,1000,4.199872977353602
2020-07-07T07:02:08.931000Z,21.0,1000,3.5838327729040063
2020-07-07T07:02:38.931000Z,3.0,500,3.447295968612846
2020-07-07T07:02:38.931000Z,3.0,1000,3.7147929072894805
2020-07-07T07:02:38.931000Z,6.0,0,4.437447438600821
2020-07-07T07:02:38.931000Z,6.0,500,4.641719997323363
2020-07-07T07:02:38.931000Z,9.0,0,4.688590700672566
2020-07-07T07:02:38.931000Z,9.0,500,4.30475280992724
2020-07-07T07:02:38.931000Z,15.0,500,3.9880099308073236
2020-07-07T07:02:38.931000Z,15.0,1000,4.534556744727218
2020-07-07T07:02:38.931000Z,18.0,1000,3.9774178115265477
2020-07-07T07:02:38.931000Z,21.0,500,3.4370374555290866
2020-07-07T07:02:38.931000Z,27.0,500,4.022291758029324
2020-07-07T07:02:38.931000Z,27.0,1000,3.4061625891188063
2020-07-07T07:03:08.931000Z,0.0,500,3.968012570226051
2020-07-07T07:03:08.931000Z,0.0,1000,3.544517027097427
2020-07-07T07:03:08.931000Z,6.0,0,4.963217315103571
2020-07-07T07:03:08.931000Z,9.0,0,3.8079541593659827
2020-07-07T07:03:08.931000Z,9.0,500,4.816770752798663
2020-07-07T07:03:08.931000Z,9.0,1000,3.5837301082885307
2020-07-07T07:03:08.931000Z,18.0,1000,3.8777803245010043
2020-07-07T07:03:08.931000Z,24.0,500,4.500423798631966
2020-07-07T07:03:08.931000Z,24.0,1000,3.771321599252846
2020-07-07T07:03:08.931000Z,27.0,1000,4.2204737398806484
2020-07-07T07:03:38.931000Z,3.0,500,3.4492239949411148
2020-07-07T07:03:38.931000Z,6.0,0,3.4640740203517892
2020-07-07T07:03:38.931000Z,6.0,500,4.52948560176476
2020-07-07T07:03:38.931000Z,6.0,1000,4.245501923051072
2020-07-07T07:03:38.931000Z,9.0,500,4.460945326840441
2020-07-07T07:03:38.931000Z,12.0,0,3.499242306181672
2020-07-07T07:03:38.931000Z,12.0,500,4.04701853310976
2020-07-07T07:03:38.931000Z,12.0,1000,3.488544738990951
2020-07-07T07:03:38.931000Z,18.0,500,3.776503646502618
2020-07-07T07:03:38.931000Z,18.0,1000,4.093597599345005
2020-07-07T07:03:38.931000Z,27.0,500,4.0980208247612335
2020-07-07T07:03:38.931000Z,27.0,1000,4.056848985987528
2020-07-07T07:04:08.931000Z,0.0,500,4.127356221024868
2020-07-07T07:04:08.931000Z,0.0,1000,3.9581044682776314
2020-07-07T07:04:08.931000Z,3.0,500,4.679011688970947
2020-07-07T07:04:08.931000Z,6.0,0,5.130077005166941
2020-07-07T07:04:08.931000Z,9.0,500,4.5582427774455265
2020-07-07T07:04:08.931000Z,12.0,500,4.284289513186059
2020-07-07T07:04:08.931000Z,15.0,1000,3.889285716342029
2020-07-07T07:04:08.931000Z,18.0,0,3.9820660026259564
2020-07-07T07:04:08.931000Z,18.0,500,3.8597667928310786
2020-07-07T07:04:08.931000Z,18.0,1000,3.8672872674749437
2020-07-07T07:04:08.931000Z,21.0,0,3.9731123468775964
2020-07-07T07:04:08.931000Z,21.0,1000,4.8087793775610965
2020-07-07T07:04:08.931000Z,27.0,0,3.991300707051171
2020-07-07T07:04:08.931000Z,27.0,500,3.765465850465255
2020-07-07T07:04:38.931000Z,0.0,0,4.246518110264881
2020-07-07T07:04:38.931000Z,0.0,500,3.8879438334085608
2020-07-07T07:04:38.931000Z,3.0,0,3.6901123276333694
2020-07-07T07:04:38.931000Z,6.0,0,3.9409322489276115
2020-07-07T07:04:38.931000Z,6.0,500,3.658259231335518
2020-07-07T07:04:38.931000Z,6.0,1000,3.424711242023092
2020-07-07T07:04:38.931000Z,9.0,1000,4.258051586517146
2020-07-07T07:04:38.931000Z,12.0,500,4.386451996856295
2020-07-07T07:04:38.931000Z,15.0,1000,3.625014062233737
2020-07-07T07:04:38.931000Z,21.0,500,4.4382971284986885
2020-07-07T07:04:38.931000Z,24.0,500,4.2519921208714
2020-07-07T07:04:38.931000Z,24.0,1000,4.150090815037812
2020-07-07T07:04:38.931000Z,27.0,500,3.6724299230472157
2020-07-07T07:05:08.931000Z,0.0,500,3.458146804862318
2020-07-07T07:05:08.931000Z,3.0,500,3.6932069088127277
2020-07-07T07:05:08.931000Z,6.0,1000,4.5145956685816095
2020-07-07T07:05:08.931000Z,12.0,0,3.575404488885488
2020-07-07T07:05:08.931000Z,18.0,0,3.7327774781567635
2020-07-07T07:05:08.931000Z,18.0,500,3.878926847419866
2020-07-07T07:05:08.931000Z,18.0,1000,4.250599212875183
2020-07-07T07:05:38.931000Z,3.0,0,5.263971763273963
2020-07-07T07:05:38.931000Z,6.0,500,4.043698012802801
2020-07-07T07:05:38.931000Z,9.0,500,4.301762021604116
2020-07-07T07:05:38.931000Z,12.0,500,4.042047828792688
2020-07-07T07:05:38.931000Z,12.0,1000,4.217618174684144
2020-07-07T07:05:38.931000Z,15.0,500,4.419788419767884
2020-07-07T07:05:38.931000Z,15.0,1000,3.5330417594815815
2020-07-07T07:05:38.931000Z,21.0,1000,3.9793733040452035
2020-07-07T07:05:38.931000Z,24.0,500,3.4118129094737473
2020-07-07T07:05:38.931000Z,27.0,500,4.151603938027452
2020-07-07T07:05:38.931000Z,27.0,1000,4.357189715128443
2020-07-07T07:06:08.931000Z,0.0,500,4.40114076705172
2020-07-07T07:06:08.931000Z,0.0,1000,4.353206913390347
2020-07-07T07:06:08.931000Z,3.0,1000,4.357704434612112
2020-07-07T07:06:08.931000Z,6.0,1000,3.6819868023329705
2020-07-07T07:06:08.931000Z,12.0,500,4.324209338470862
2020-07-07T07:06:08.931000Z,12.0,1000,3.6585151331874406
2020-07-07T07:06:08.931000Z,15.0,1000,4.296723441626086
2020-07-07T07:06:08.931000Z,18.0,0,4.373234766451588
2020-07-07T07:06:08.931000Z,18.0,500,3.6822193003809547
2020-07-07T07:06:08.931000Z,18.0,1000,3.7053124702808464
2020-07-07T07:06:08.931000Z,27.0,1000,4.21701542548984
2020-07-07T07:06:38.931000Z,0.0,1000,4.058418911084427
2020-07-07T07:06:38.931000Z,6.0,500,5.216247563675148
2020-07-07T07:06:38.931000Z,6.0,1000,3.9679057381864857
2020-07-07T07:06:38.931000Z,9.0,500,3.7791554431047896
