file_start,time,channel,SNR
2020-07-07T14:00:08.931000Z,9.0,500,4.009161096295522
2020-07-07T14:00:08.931000Z,21.0,500,3.4930087125677405
2020-07-07T14:00:08.931000Z,24.0,0,3.6520002444621196
2020-07-07T14:00:08.931000Z,24.0,500,3.623425048866408
2020-07-07T14:00:08.931000Z,24.0,1000,3.656682583811431
2020-07-07T14:00:08.931000Z,27.0,500,4.065137589226891
2020-07-07T14:00:38.931000Z,0.0,500,4.187501720292734
2020-07-07T14:00:38.931000Z,0.0,1000,3.906988533769456
2020-07-07T14:00:38.931000Z,3.0,500,4.526220379343598
2020-07-07T14:00:38.931000Z,6.0,500,3.724866203968803
2020-07-07T14:00:38.931000Z,9.0,500,4.668156836244069
2020-07-07T14:00:38.931000Z,9.0,1000,4.01567476681387
2020-07-07T14:00:38.931000Z,24.0,0,3.900177714557388
2020-07-07T14:00:38.931000Z,24.0,500,3.8469015823556747
2020-07-07T14:00:38.931000Z,27.0,500,4.528588046233731
2020-07-07T14:01:08.931000Z,0.0,500,4.476875052168801
2020-07-07T14:01:08.931000Z,3.0,0,3.850308998263855
2020-07-07T14:01:08.931000Z,6.0,0,3.6630633238900807
2020-07-07T14:01:08.931000Z,9.0,500,3.7283027775439685
2020-07-07T14:01:08.931000Z,12.0,0,4.221874782653857
2020-07-07T14:01:08.931000Z,12.0,500,3.6578810555073207
2020-07-07T14:01:08.931000Z,15.0,500,3.99747327602306
2020-07-07T14:01:08.931000Z,27.0,0,4.639080103739549
2020-07-07T14:01:08.931000Z,27.0,500,4.137826716810776
2020-07-07T14:01:38.931000Z,0.0,0,4.756609089121864
2020-07-07T14:01:38.931000Z,0.0,500,4.08094402014722
2020-07-07T14:01:38.931000Z,3.0,500,3.7374855612882945
2020-07-07T14:01:38.931000Z,9.0,0,3.804070999880695
2020-07-07T14:01:38.931000Z,15.0,1000,3.689351428725447
2020-07-07T14:01:38.931000Z,18.0,0,4.808814225125622
2020-07-07T14:01:38.931000Z,18.0,500,4.244254825139368
2020-07-07T14:01:38.931000Z,24.0,500,4.110206093673492
2020-07-07T14:02:08.931000Z,3.0,0,3.410344017318503
2020-07-07T14:02:08.931000Z,6.0,0,4.726024446933168
2020-07-07T14:02:08.931000Z,15.0,0,3.416493054917114
2020-07-07T14:02:08.931000Z,18.0,500,4.070663675699199
2020-07-07T14:02:38.931000Z,3.0,0,3.8463862928226984
2020-07-07T14:02:38.931000Z,6.0,500,3.9038021370573097
2020-07-07T14:02:38.931000Z,12.0,0,3.7164837056441047
2020-07-07T14:02:38.931000Z,21.0,500,3.630136358418516
2020-07-07T14:02:38.931000Z,21.0,1000,4.173054366217321
2020-07-07T14:02:38.931000Z,24.0,500,4.1531580949160265
2020-07-07T14:02:38.931000Z,27.0,0,3.4145762050068638
2020-07-07T14:02:38.931000Z,27.0,500,4.141790494580753
2020-07-07T14:03:08.931000Z,0.0,0,3.4761699254518375
2020-07-07T14:03:08.931000Z,0.0,500,3.852390565576947
2020-07-07T14:03:08.931000Z,3.0,0,4.589510913900272
2020-07-07T14:03:08.931000Z,3.0,500,3.7592594037852964
2020-07-07T14:03:08.931000Z,6.0,500,3.405063414468717
2020-07-07T14:03:08.931000Z,12.0,500,3.5745585733712213
2020-07-07T14:03:08.931000Z,18.0,0,3.9267525103004117
2020-07-07T14:03:08.931000Z,27.0,0,3.8065098309336287
2020-07-07T14:03:38.931000Z,0.0,0,3.80031014405736
2020-07-07T14:03:38.931000Z,3.0,500,4.2015653252744505
2020-07-07T14:03:38.931000Z,15.0,500,3.970460242358411
2020-07-07T14:03:38.931000Z,21.0,500,4.41491886526185
2020-07-07T14:03:38.931000Z,27.0,500,4.1196785025344855
2020-07-07T14:03:38.931000Z,27.0,1000,3.745077283357174
2020-07-07T14:04:08.931000Z,0.0,1000,3.7026139004395255
2020-07-07T14:04:08.931000Z,3.0,0,4.224946792902414
2020-07-07T14:04:08.931000Z,6.0,500,3.6736966140895637
2020-07-07T14:04:08.931000Z,12.0,500,4.207171248892284
2020-07-07T14:04:08.931000Z,18.0,500,3.757701341251762
2020-07-07T14:04:08.931000Z,21.0,500,3.427366681324015
2020-07-07T14:04:08.931000Z,24.0,0,3.8773183663216475
2020-07-07T14:04:08.931000Z,24.0,500,3.672840482526425
2020-07-07T14:04:38.931000Z,0.0,500,3.509817382828882
2020-07-07T14:04:38.931000Z,3.0,500,3.7409026478018705
2020-07-07T14:04:38.931000Z,6.0,500,4.005886746287843
2020-07-07T14:04:38.931000Z,9.0,500,4.11159916819797
2020-07-07T14:04:38.931000Z,18.0,500,3.9826727562483817
2020-07-07T14:04:38.931000Z,21.0,0,3.7631195798305885
2020-07-07T14:04:38.931000Z,24.0,0,4.49368915634262
2020-07-07T14:04:38.931000Z,24.0,500,4.393180792557953
2020-07-07T14:04:38.931000Z,27.0,500,4.2620568342260645
2020-07-07T14:05:08.931000Z,0.0,0,4.1038176046122
2020-07-07T14:05:08.931000Z,0.0,500,4.295464352903472
2020-07-07T14:05:08.931000Z,3.0,500,3.505237861212109
2020-07-07T14:05:08.931000Z,6.0,0,3.515700213236139
2020-07-07T14:05:08.931000Z,6.0,500,3.809076576195186
2020-07-07T14:05:08.931000Z,9.0,500,4.060462763619265
2020-07-07T14:05:08.931000Z,12.0,500,3.8132173381128096
2020-07-07T14:05:08.931000Z,15.0,500,4.191622183350376
2020-07-07T14:05:08.931000Z,15.0,1000,3.4393290329440864
2020-07-07T14:05:08.931000Z,18.0,500,4.3010754969585605
