file_start,time,channel,SNR
2020-07-15T07:00:20.719000Z,6.0,1000,3.6082458386847134
2020-07-15T07:00:20.719000Z,18.0,1000,4.405883286321383
2020-07-15T07:00:20.719000Z,27.0,1000,3.975167507610338
2020-07-15T07:00:50.719000Z,0.0,1000,3.9847663039699612
2020-07-15T07:00:50.719000Z,6.0,1000,3.5007221428607127
2020-07-15T07:01:20.719000Z,9.0,500,4.16815605808815
2020-07-15T07:01:20.719000Z,21.0,1000,4.751552320678629
2020-07-15T07:01:20.719000Z,27.0,1000,3.4575456474248583
2020-07-15T07:01:50.719000Z,0.0,1000,3.4589860178309193
2020-07-15T07:02:20.719000Z,24.0,1000,3.6859476148895047
2020-07-15T07:02:50.719000Z,3.0,1000,4.236851022980182
2020-07-15T07:03:50.719000Z,0.0,1000,3.589566961369454
2020-07-15T07:03:50.719000Z,3.0,1000,3.5062883822699193
2020-07-15T07:03:50.719000Z,15.0,1000,4.568979919502289
2020-07-15T07:05:20.719000Z,3.0,500,3.884296113003402
2020-07-15T07:05:50.719000Z,12.0,1000,4.692674444949197
2020-07-15T07:07:50.719000Z,6.0,1000,3.4028206619982986
2020-07-15T07:08:50.719000Z,18.0,1000,4.26629763693635
2020-07-15T07:09:50.719000Z,12.0,1000,3.557209257932169
2020-07-15T07:11:20.719000Z,24.0,1000,4.42675487819608
2020-07-15T07:13:20.719000Z,15.0,500,3.8142187391414426
2020-07-15T07:13:20.719000Z,24.0,1000,3.885026995751532
2020-07-15T07:13:50.719000Z,3.0,1000,4.3160992197680015
2020-07-15T07:15:20.719000Z,27.0,0,3.681499801647105
2020-07-15T07:15:20.719000Z,27.0,1000,3.69494469906653
2020-07-15T07:15:50.719000Z,0.0,0,3.6886386982591164
2020-07-15T07:15:50.719000Z,0.0,1000,3.743197152745169
2020-07-15T07:15:50.719000Z,21.0,500,4.375316251176423
2020-07-15T07:16:50.719000Z,9.0,1000,4.352653123046687
2020-07-15T07:19:20.719000Z,12.0,1000,3.672834599077466
2020-07-15T07:20:50.719000Z,12.0,1000,3.549528933438104
2020-07-15T07:21:20.719000Z,3.0,1000,3.7717756900392616
2020-07-15T07:21:50.719000Z,27.0,1000,3.8094484056875424
2020-07-15T07:22:20.719000Z,0.0,1000,3.7919064144458887
2020-07-15T07:23:20.719000Z,27.0,1000,3.549693369403873
2020-07-15T07:23:50.719000Z,0.0,1000,3.5277657206401956
2020-07-15T07:23:50.719000Z,3.0,500,3.409497503042085
2020-07-15T07:23:50.719000Z,6.0,1000,3.6575748280661293
2020-07-15T07:24:20.719000Z,18.0,1000,3.8442952524660106
2020-07-15T07:24:50.719000Z,18.0,1000,3.5941104523162086
2020-07-15T07:25:20.719000Z,3.0,500,3.408294302383064
2020-07-15T07:25:50.719000Z,27.0,1000,3.5978609126698466
2020-07-15T07:26:20.719000Z,0.0,1000,3.6258209444808402
2020-07-15T07:26:20.719000Z,9.0,1000,3.626430836909202
2020-07-15T07:26:50.719000Z,21.0,1000,3.7481054595235705
2020-07-15T07:27:20.719000Z,21.0,1000,3.79011283758856
2020-07-15T07:27:20.719000Z,27.0,1000,3.792077762633559
2020-07-15T07:27:50.719000Z,0.0,1000,3.77904778398466
2020-07-15T07:27:50.719000Z,6.0,1000,3.5737611208706146
2020-07-15T07:28:20.719000Z,18.0,1000,3.9469724534272
2020-07-15T07:28:20.719000Z,27.0,1000,3.500420540046931
2020-07-15T07:29:20.719000Z,3.0,1000,3.4301493549844095
2020-07-15T07:29:20.719000Z,6.0,1000,4.378370660652318
2020-07-15T07:29:20.719000Z,12.0,500,3.5813880582885145
2020-07-15T07:29:20.719000Z,18.0,1000,3.5250057158639354
2020-07-15T07:29:20.719000Z,21.0,1000,3.970945242363326
2020-07-15T07:29:50.719000Z,3.0,500,4.030721139716592
2020-07-15T07:29:50.719000Z,15.0,1000,3.5251853131456388
2020-07-15T07:30:20.719000Z,24.0,1000,4.096671205346092
2020-07-15T07:31:20.719000Z,3.0,1000,3.4838022451920683
2020-07-15T07:31:20.719000Z,12.0,1000,4.245860227190671
2020-07-15T07:31:50.719000Z,24.0,1000,3.8540537613271697
2020-07-15T07:31:50.719000Z,27.0,1000,3.9073751713318554
2020-07-15T07:32:20.719000Z,0.0,1000,3.7127699930093536
2020-07-15T07:32:20.719000Z,24.0,1000,3.5376981590242518
2020-07-15T07:32:50.719000Z,18.0,500,3.7661791449067437
2020-07-15T07:33:20.719000Z,15.0,500,3.8340767506950346
2020-07-15T07:33:50.719000Z,3.0,1000,3.4914014087394114
2020-07-15T07:33:50.719000Z,18.0,1000,4.104029367053112
2020-07-15T07:33:50.719000Z,21.0,1000,4.051926790483603
2020-07-15T07:34:20.719000Z,6.0,500,3.4765532296896593
2020-07-15T07:34:20.719000Z,9.0,1000,3.5123252132424274
2020-07-15T07:35:20.719000Z,3.0,1000,4.234436225689444
2020-07-15T07:35:20.719000Z,12.0,1000,3.57633155107727
2020-07-15T07:35:50.719000Z,15.0,500,3.7309858503128885
2020-07-15T07:35:50.719000Z,21.0,500,4.259420498405512
2020-07-15T07:36:20.719000Z,3.0,1000,3.544492083267315
2020-07-15T07:36:20.719000Z,12.0,1000,3.5032602930675836
2020-07-15T07:36:20.719000Z,18.0,1000,3.7198156272808847
2020-07-15T07:36:50.719000Z,21.0,1000,3.805755433232732
2020-07-15T07:36:50.719000Z,24.0,1000,3.6867563007114543
2020-07-15T07:37:20.719000Z,27.0,1000,4.2637033632155035
2020-07-15T07:37:50.719000Z,0.0,1000,4.214568322325761
2020-07-15T07:37:50.719000Z,18.0,1000,3.6760910785368877
2020-07-15T07:37:50.719000Z,27.0,0,3.6280059802843683
2020-07-15T07:38:20.719000Z,0.0,0,3.7661630844625256
2020-07-15T07:38:20.719000Z,3.0,1000,3.599462647201009
2020-07-15T07:39:20.719000Z,6.0,500,3.6490628450307754
2020-07-15T07:39:20.719000Z,27.0,1000,3.8080309453592984
2020-07-15T07:39:50.719000Z,0.0,1000,3.8182204431579185
2020-07-15T07:39:50.719000Z,27.0,500,4.210299358592299
2020-07-15T07:40:20.719000Z,0.0,500,3.7145770284807607
2020-07-15T07:40:20.719000Z,3.0,500,4.096253183946569
2020-07-15T07:40:20.719000Z,24.0,1000,3.8014107980511014
2020-07-15T07:41:20.719000Z,18.0,1000,3.680994297448022
2020-07-15T07:41:50.719000Z,15.0,1000,3.894703282153775
