file_start,time,channel,SNR
2020-07-08T14:00:21.779000Z,9.0,0,4.164612651741184
2020-07-08T14:00:21.779000Z,9.0,1000,4.039174121427868
2020-07-08T14:00:21.779000Z,24.0,1000,3.624599450676191
2020-07-08T14:00:51.779000Z,6.0,500,4.10857777537432
2020-07-08T14:00:51.779000Z,12.0,500,3.918128477907719
2020-07-08T14:00:51.779000Z,24.0,500,4.568118796932304
2020-07-08T14:01:21.779000Z,6.0,0,4.538975270181681
2020-07-08T14:01:21.779000Z,9.0,1000,4.307891397919578
2020-07-08T14:01:21.779000Z,15.0,1000,3.5786866554509613
2020-07-08T14:01:21.779000Z,18.0,500,3.8846894830166456
2020-07-08T14:01:21.779000Z,21.0,500,3.6886790795494315
2020-07-08T14:01:21.779000Z,27.0,0,3.5781230269293047
2020-07-08T14:01:51.779000Z,0.0,0,3.5957760978955284
2020-07-08T14:01:51.779000Z,15.0,500,3.9996915525918766
2020-07-08T14:01:51.779000Z,18.0,500,4.1173807369328275
2020-07-08T14:01:51.779000Z,21.0,500,3.5824385402138597
2020-07-08T14:01:51.779000Z,27.0,1000,4.530054273770167
2020-07-08T14:02:21.779000Z,3.0,500,3.690019780311825
2020-07-08T14:02:21.779000Z,15.0,0,4.49303357283762
2020-07-08T14:03:51.779000Z,15.0,1000,3.8351086309108116
2020-07-08T14:04:21.779000Z,9.0,1000,4.123554646382327
2020-07-08T14:04:21.779000Z,12.0,0,3.898771671566732
2020-07-08T14:04:21.779000Z,15.0,0,4.137281139308689
2020-07-08T14:04:21.779000Z,27.0,0,4.4134196542707205
2020-07-08T14:04:21.779000Z,27.0,500,4.033278811027199
2020-07-08T14:04:51.779000Z,0.0,500,4.001664776545452
2020-07-08T14:04:51.779000Z,24.0,500,3.602925920996111
2020-07-08T14:05:21.779000Z,9.0,500,3.4078526323454126
2020-07-08T14:05:21.779000Z,27.0,0,3.703931664041545
2020-07-08T14:06:51.779000Z,0.0,0,3.76249900740174
2020-07-08T14:06:51.779000Z,6.0,500,3.6947417535169222
2020-07-08T14:06:51.779000Z,6.0,1000,3.58251819405864
2020-07-08T14:06:51.779000Z,12.0,0,4.4885453323732305
2020-07-08T14:06:51.779000Z,15.0,0,4.3177215282583274
2020-07-08T14:06:51.779000Z,15.0,1000,3.4793329458670104
2020-07-08T14:07:51.779000Z,9.0,500,3.6651550234617587
2020-07-08T14:07:51.779000Z,24.0,500,3.539276175224928
2020-07-08T14:07:51.779000Z,24.0,1000,3.4634444204253514
2020-07-08T14:08:51.779000Z,6.0,500,3.9667773109736704
2020-07-08T14:09:21.779000Z,3.0,0,4.410735191419233
2020-07-08T14:09:21.779000Z,6.0,1000,3.5840067861512126
2020-07-08T14:09:21.779000Z,9.0,0,4.12353591138418
2020-07-08T14:09:21.779000Z,12.0,0,3.4342429813229916
2020-07-08T14:09:21.779000Z,18.0,1000,3.611028951534997
2020-07-08T14:10:21.779000Z,6.0,0,4.302396998659981
2020-07-08T14:10:51.779000Z,0.0,1000,3.6771109501438533
2020-07-08T14:10:51.779000Z,6.0,1000,4.232249941448864
2020-07-08T14:10:51.779000Z,12.0,1000,4.124777691204153
2020-07-08T14:11:21.779000Z,24.0,500,4.512149817369197
2020-07-08T14:11:51.779000Z,6.0,0,3.458010252250973
2020-07-08T14:11:51.779000Z,18.0,0,3.5187633606301114
2020-07-08T14:13:21.779000Z,3.0,500,4.555799837356445
2020-07-08T14:13:21.779000Z,9.0,1000,3.6552559262001934
2020-07-08T14:13:21.779000Z,24.0,0,3.465559782723631
2020-07-08T14:13:51.779000Z,12.0,0,4.585402891024813
2020-07-08T14:14:21.779000Z,9.0,500,4.7138660844602125
2020-07-08T14:14:21.779000Z,12.0,0,4.261579984367708
2020-07-08T14:14:21.779000Z,18.0,0,3.516601188538833
2020-07-08T14:14:21.779000Z,27.0,0,3.84531988497328
2020-07-08T14:14:51.779000Z,0.0,0,3.8056021037516166
2020-07-08T14:14:51.779000Z,15.0,0,3.6568346702693586
2020-07-08T14:14:51.779000Z,18.0,0,4.3958431009121846
2020-07-08T14:16:51.779000Z,21.0,1000,3.749045560660357
2020-07-08T14:17:21.779000Z,3.0,500,3.7557407253738617
2020-07-08T14:17:21.779000Z,9.0,0,4.138328646537318
2020-07-08T14:17:21.779000Z,12.0,1000,3.4616596564223747
2020-07-08T14:17:51.779000Z,12.0,500,3.604309988474454
2020-07-08T14:17:51.779000Z,21.0,500,3.6287744331254292
2020-07-08T14:18:51.779000Z,9.0,500,4.364364549632176
2020-07-08T14:20:21.779000Z,21.0,500,4.224021804008783
2020-07-08T14:20:51.779000Z,9.0,0,3.7654105847681576
2020-07-08T14:20:51.779000Z,27.0,1000,3.654620316800608
2020-07-08T14:21:51.779000Z,9.0,1000,3.5752949809689127
2020-07-08T14:21:51.779000Z,12.0,500,3.855175301487193
2020-07-08T14:21:51.779000Z,21.0,0,4.7296213560100835
2020-07-08T14:21:51.779000Z,27.0,1000,3.8441408488458015
2020-07-08T14:24:51.779000Z,15.0,0,3.441841482372388
2020-07-08T14:24:51.779000Z,21.0,0,3.4222441209129695
2020-07-08T14:26:51.779000Z,3.0,500,4.188147679409329
2020-07-08T14:26:51.779000Z,6.0,500,3.635085754083069
2020-07-08T14:26:51.779000Z,24.0,1000,4.117165119375238
2020-07-08T14:27:21.779000Z,12.0,500,3.883372853768157
2020-07-08T14:27:21.779000Z,18.0,0,5.284611873303306
2020-07-08T14:30:51.779000Z,3.0,0,4.509554018143304
2020-07-08T14:30:51.779000Z,6.0,500,3.9112906519849013
2020-07-08T14:30:51.779000Z,21.0,0,4.107046762258614
2020-07-08T14:32:51.779000Z,12.0,500,3.4690641137954916
2020-07-08T14:34:51.779000Z,24.0,500,3.7206515451841238
2020-07-08T14:35:21.779000Z,21.0,500,3.4303063697502947
2020-07-08T14:35:51.779000Z,24.0,0,4.345014945446141
2020-07-08T14:38:21.779000Z,21.0,0,4.93080478069623
2020-07-08T14:38:51.779000Z,3.0,500,3.9211676611817667
2020-07-08T14:38:51.779000Z,18.0,0,4.942531379731772
2020-07-08T14:38:51.779000Z,27.0,500,3.4216762823841904
2020-07-08T14:40:21.779000Z,0.0,500,3.400879943037737
2020-07-08T14:41:21.779000Z,3.0,0,3.6972132574723586
2020-07-08T14:41:21.779000Z,12.0,0,4.3051740948798605
2020-07-08T14:42:21.779000Z,6.0,0,4.092765333687608
