file_start,time,channel,SNR
2020-07-15T14:26:50.719000Z,27.0,500,4.2869180220448015
2020-07-15T14:27:20.719000Z,0.0,500,4.275083726403355
2020-07-15T14:43:20.719000Z,3.0,500,4.19428272230548
2020-07-15T14:44:50.719000Z,27.0,0,4.319939079689053
2020-07-15T14:45:20.719000Z,27.0,500,4.2273475662984845
2020-07-15T14:45:50.719000Z,0.0,500,4.207686725087272
2020-07-15T15:02:20.719000Z,15.0,500,4.156224975603939
2020-07-15T15:22:50.719000Z,21.0,1000,4.557935116625758
2020-07-15T15:39:50.719000Z,24.0,500,4.351372370143141
2020-07-15T15:49:50.719000Z,0.0,1000,4.022984845329243
2020-07-15T15:52:50.719000Z,18.0,1000,4.176475629056886
2020-07-15T15:53:50.719000Z,24.0,1000,4.522601897151135
